video_name,frame_number,response,Folder,Label,clean_response,clean_response_no_keywords
o9sRXy5r_1.avi,75,"A street scene shows parked motorcycles and people, with a physical altercation appearing to take place between individuals on the left side of the frame. yes",Fight\o9sRXy5r_1.avi,Fight,"A street scene shows parked motorcycles and people, with a physical altercation appearing to take place between individuals on the left side of the frame.",A scene shows parked motorcycles and with a physical altercation appearing to take place between individuals on the left side of the frame
o9sRXy5r_2.avi,75,"A CCTV camera captures a busy street scene with people, parked motorcycles, and a truck, depicting everyday activity in a market area. no",Fight\o9sRXy5r_2.avi,Fight,"A CCTV camera captures a busy street scene with people, parked motorcycles, and a truck, depicting everyday activity in a market area.",A CCTV captures a busy scene with parked motorcycles and a truck depicting everyday activity in a market area
o9sRXy5r_3.avi,75,"An outdoor street scene shows several men walking among parked motorcycles and shops under a cloudy sky. The timestamp indicates May 4, 2016. no",Fight\o9sRXy5r_3.avi,Fight,"An outdoor street scene shows several men walking among parked motorcycles and shops under a cloudy sky. The timestamp indicates May 4, 2016.",An outdoor scene shows several men walking among parked motorcycles and shops under a cloudy sky The timestamp indicates May 4 2016
OAfV0xPIhZw_0.avi,75,"A security camera captures a street scene at dusk on Jan 13, 2013. A white van and a person are on the street/sidewalk. Another car is partially visible. no",Fight\OAfV0xPIhZw_0.avi,Fight,"A security camera captures a street scene at dusk on Jan 13, 2013. A white van and a person are on the street/sidewalk. Another car is partially visible.",A captures a scene at dusk on Jan 13 2013 A white van and a person are on the streetsidewalk Another car is partially visible
OAfV0xPIhZw_1.avi,75,"People are interacting with parked cars on a street at dusk, with some individuals bent over the vehicles. No",Fight\OAfV0xPIhZw_1.avi,Fight,"People are interacting with parked cars on a street at dusk, with some individuals bent over the vehicles.",People are interacting with parked cars on a at dusk with some individuals bent over the vehicles
OAfV0xPIhZw_2.avi,75,"This security camera footage shows people walking on a street and sidewalk at dusk, with several vehicles present. No.",Fight\OAfV0xPIhZw_2.avi,Fight,"This security camera footage shows people walking on a street and sidewalk at dusk, with several vehicles present. No.",This footage shows walking on a and at dusk with several vehicles present No
OAfV0xPIhZw_3.avi,75,Two individuals are engaged in a physical altercation on a sidewalk next to a parked van at night. Another person walks away. yes,Fight\OAfV0xPIhZw_3.avi,Fight,Two individuals are engaged in a physical altercation on a sidewalk next to a parked van at night. Another person walks away.,Two individuals are engaged in a physical altercation on a next to a parked van at Another person walks away
OAfV0xPIhZw_4.avi,75,"Several people are seen in a physical struggle on a dark street sidewalk, with parked cars and a white van nearby. Yes",Fight\OAfV0xPIhZw_4.avi,Fight,"Several people are seen in a physical struggle on a dark street sidewalk, with parked cars and a white van nearby.",Several are seen in a physical struggle on a dark with parked cars and a white van nearby
oDGm-DOOyI4_0.avi,75,"Two people are engaged in a physical struggle on a street at night, while other individuals are present nearby. A timestamp indicates the date and time. yes",Fight\oDGm-DOOyI4_0.avi,Fight,"Two people are engaged in a physical struggle on a street at night, while other individuals are present nearby. A timestamp indicates the date and time.",Two are engaged in a physical struggle on a at while other individuals are present nearby A timestamp indicates the date and time
oDGm-DOOyI4_1.avi,75,"A group of people are on a street at night; one individual is on all fours while two others stand nearby, possibly involved in an altercation. Yes",Fight\oDGm-DOOyI4_1.avi,Fight,"A group of people are on a street at night; one individual is on all fours while two others stand nearby, possibly involved in an altercation.",A group of are on a at one individual is on all fours while two others stand nearby possibly involved in an altercation
oIEZ45OCmAw_0.avi,75,"Two people are lying on a bed with their legs lifted in the air, possibly playing or exercising in a room with home furnishings. No",Fight\oIEZ45OCmAw_0.avi,Fight,"Two people are lying on a bed with their legs lifted in the air, possibly playing or exercising in a room with home furnishings.",Two are lying on a bed with their legs lifted in the air possibly playing or exercising in a room with home furnishings
oIEZ45OCmAw_1.avi,75,"Two people are engaged in dynamic play in a room, with one person in blue jeans mid-air near a bed, seemingly jumping towards another person in a pink shirt on the floor. No",Fight\oIEZ45OCmAw_1.avi,Fight,"Two people are engaged in dynamic play in a room, with one person in blue jeans mid-air near a bed, seemingly jumping towards another person in a pink shirt on the floor.",Two are engaged in dynamic play in a room with one person in blue jeans midair near a bed seemingly jumping towards another person in a pink shirt on the floor
oIEZ45OCmAw_2.avi,75,"Two people are engaged in a physical struggle or rough play in a bedroom. One is on the floor pulling, while the other sits on a bed, pushing back with hands raised. yes",Fight\oIEZ45OCmAw_2.avi,Fight,"Two people are engaged in a physical struggle or rough play in a bedroom. One is on the floor pulling, while the other sits on a bed, pushing back with hands raised.",Two are engaged in a physical struggle or rough play in a bedroom One is on the floor pulling while the other sits on a bed pushing back with hands raised
oIEZ45OCmAw_3.avi,75,"Two individuals are engaged in a physical interaction within a doorway. One person is bent over, while the other appears to be holding or pulling them. yes",Fight\oIEZ45OCmAw_3.avi,Fight,"Two individuals are engaged in a physical interaction within a doorway. One person is bent over, while the other appears to be holding or pulling them.",Two individuals are engaged in a physical interaction within a doorway One person is bent over while the other appears to be holding or pulling them
oIEZ45OCmAw_4.avi,75,"A person dances energetically in a room while holding an object to their mouth, with a dog standing in the background. no",Fight\oIEZ45OCmAw_4.avi,Fight,"A person dances energetically in a room while holding an object to their mouth, with a dog standing in the background.",A person dances energetically in a room while holding an object to their mouth with a dog standing in the background
oM-goKOVjeU_0.avi,75,A man and woman are seen on a staircase from a security camera. A news overlay states police are searching for a suspect who sexually assaulted a woman outside a bar. yes,Fight\oM-goKOVjeU_0.avi,Fight,A man and woman are seen on a staircase from a security camera. A news overlay states police are searching for a suspect who sexually assaulted a woman outside a bar.,A man and woman are seen on a staircase from a A news overlay states police are searching for a suspect who sexually assaulted a woman outside a bar
oM-goKOVjeU_1.avi,75,"Surveillance footage shows one person carrying or dragging another up a staircase, while a news caption reports a search for a sexual assault suspect. Yes",Fight\oM-goKOVjeU_1.avi,Fight,"Surveillance footage shows one person carrying or dragging another up a staircase, while a news caption reports a search for a sexual assault suspect.",Surveillance footage shows one person carrying or dragging another up a staircase while a news caption reports a search for a sexual assault suspect
